years,sex,Age,social status,Education level,Religion,Job,Charge,Number
"2,014",female,19,married,,Muslim,employee,theft,1
"2,014",female,41,divorced,diploma,Muslim,employee,theft,1
"2,014",female,60,single,0,Muslim,employee,theft,1
"2,014",male,26,single,الصف الثالث الثانوى,Undefined,employee,theft,1
"2,014",male,27,Undefined,,Muslim,employee,theft,1
"2,015",male,96,married,redaing & writing,Muslim,employee,theft,1
"2,015",female,76,ارمل,uneducated,Muslim,employee,theft,1
"2,015",male,37,married,الصف الثانى الاعدادى,Muslim,employee,theft,1
"2,015",female,26,married,High school,Muslim,employee,theft,1
"2,015",female,27,married,High school,Muslim,employee,murder,1
"2,015",female,63,married,uneducated,Muslim,employee,murder,1
"2,015",female,33,single,Third Grade of middle school,Muslim,employee,murder,1
"2,015",male,32,married,ثانوية صناعية,Muslim,employee,murder,1
"2,015",male,59,married,uneducated,Muslim,employee,murder,1
"2,015",male,57,married,Secondary literary,Muslim,employee,murder,1
"2,015",female,37,married,شهادات Universityه,Muslim,employee,murder,1
"2,015",female,25,single,Undefined,Muslim,employee,murder,1
"2,015",male,40,married,Undefined,Muslim,employee,murder,1
"2,015",male,62,married,redaing & writing,Muslim,employee,murder,1
"2,015",male,25,married,Undefined,Muslim,employee,murder,1
"2,015",male,44,married,Middle school,Muslim,employee,murder,1
"2,015",male,44,married,ابتدائيه عامه,Muslim,employee,murder,1
"2,015",female,56,ارمل,uneducated,Muslim,employee,murder,1
"2,015",male,23,married,High school,Muslim,employee,murder,1
"2,015",male,58,married,ابتدائيه عامه,Muslim,employee,murder,1
"2,015",male,73,married,uneducated,Muslim,employee,murder,1
"2,015",female,35,married,Undefined,Muslim,employee,murder,1
"2,015",female,59,ارمل,uneducated,Muslim,employee,murder,1
"2,015",male,72,married,uneducated,Muslim,employee,murder,1
"2,015",male,43,married,Secondary literary,Muslim,employee,murder,1
"2,015",female,46,divorced,University,Muslim,employee,murder,1
"2,015",male,32,married,اقل من الابتدائيه العامه,Muslim,employee,murder,1
"2,015",male,74,married,Middle school,Muslim,employee,murder,1
"2,015",male,55,married,ابتدائيه عامه,Muslim,employee,murder,1
"2,015",male,28,married,High school,Muslim,employee,murder,1
"2,015",male,63,married,ابتدائيه عامه,Muslim,employee,murder,1
"2,015",male,65,married,Middle school,Muslim,employee,murder,1
"2,015",male,32,married,High school,Muslim,employee,murder,1
"2,015",male,26,married,High school,Muslim,employee,murder,1
"2,015",male,52,married,ابتدائيه عامه,Muslim,employee,murder,1
"2,015",male,33,married,الصف الثانى الثانوى,Muslim,employee,murder,1
"2,015",male,61,,ابتدائيه عامه,Muslim,employee,murder,1
"2,015",female,34,divorced,redaing & writing,Muslim,employee,murder,1
"2,015",male,58,married,Middle school,Muslim,employee,murder,1
"2,015",male,73,married,redaing & writing,Muslim,employee,murder,1
"2,015",male,34,married,Undefined,Muslim,employee,murder,1
"2,015",male,61,married,redaing & writing,Muslim,employee,murder,1
"2,015",female,48,divorced,redaing & writing,Muslim,employee,murder,1
"2,015",male,59,married,uneducated,Muslim,employee,murder,1
"2,015",male,22,married,High school,Muslim,employee,murder,1
"2,015",male,50,married,ابتدائيه عامه,Muslim,employee,murder,1
"2,015",male,58,married,ابتدائيه عامه,Muslim,employee,murder,1
"2,015",male,52,married,Middle school,Muslim,employee,murder,1
"2,015",male,50,married,Middle school,Muslim,employee,murder,1
"2,015",male,30,married,الصف الثانى الثانوى,Muslim,employee,murder,1
"2,015",male,30,married,الصف الثانى الثانوى,Muslim,employee,murder,1
"2,015",male,70,married,redaing & writing,Muslim,employee,murder,1
"2,015",female,57,divorced,redaing & writing,Muslim,employee,murder,1
"2,015",male,43,married,redaing & writing,Muslim,employee,murder,1
"2,015",female,60,married,uneducated,Muslim,employee,murder,1
"2,015",female,69,ارمل,uneducated,Muslim,employee,murder,1
"2,015",female,76,married,uneducated,Muslim,employee,murder,1
"2,015",male,55,married,science high school,Muslim,employee,murder,1
"2,015",male,56,married,Middle school,Muslim,employee,murder,1
"2,015",male,51,married,Middle school,Muslim,employee,murder,1
"2,015",female,55,divorced,uneducated,Muslim,employee,murder,1
"2,015",male,32,married,الصف الثانى الابتدائى,Muslim,employee,murder,1
"2,015",male,36,married,Undefined,Muslim,employee,murder,1
"2,015",female,59,ارمل,uneducated,Muslim,employee,murder,1
"2,015",male,30,single,Undefined,Muslim,employee,murder,1
"2,015",male,41,married,redaing & writing,Muslim,employee,murder,1
"2,015",male,52,married,ابتدائيه عامه,Muslim,employee,murder,1
"2,015",male,34,married,الصف السادس الابتدائى,Muslim,employee,murder,1
"2,015",male,32,married,اقل من الابتدائيه العامه,Muslim,employee,murder,1
"2,015",female,54,married,uneducated,Muslim,employee,murder,1
"2,015",male,31,married,University,Muslim,employee,murder,1
"2,015",male,65,married,redaing & writing,Muslim,employee,murder,1
"2,015",male,58,married,redaing & writing,Muslim,employee,murder,1
"2,015",male,21,single,Undefined,Muslim,employee,murder,1
"2,015",male,36,married,High school,Muslim,employee,murder,1
"2,015",female,32,divorced,High school,Muslim,employee,murder,1
"2,015",male,80,married,uneducated,Muslim,employee,murder,1
"2,015",male,72,married,redaing & writing,Muslim,employee,murder,1
"2,015",male,75,married,uneducated,Muslim,employee,murder,1
"2,015",female,60,ارمل,uneducated,Muslim,employee,murder,1
"2,015",female,36,divorced,University,Muslim,employee,murder,1
"2,015",male,37,married,Secondary literary,Muslim,employee,murder,1
"2,015",female,24,married,الصف الثالث الثانوى,Muslim,employee,murder,1
"2,015",female,26,married,High school,Muslim,employee,murder,1
"2,015",male,29,married,High school,Muslim,employee,murder,1
"2,015",male,24,married,الصف الثانى الاعدادى,Muslim,employee,murder,1
"2,015",male,50,divorced,Middle school,Muslim,employee,murder,1
"2,015",male,23,married,بكالوريوس في ادارة الاعمال,Muslim,employee,murder,1
"2,015",male,72,divorced,بكالوريس هندسه ميكانيكيه,Muslim,employee,murder,1
"2,015",male,22,,Undefined,Muslim,employee,murder,1
"2,015",male,43,married,Secondary literary,Muslim,employee,murder,1
"2,015",male,59,married,redaing & writing,Muslim,employee,murder,1
"2,015",male,31,single,Undefined,Muslim,employee,murder,1
"2,015",male,58,married,redaing & writing,Muslim,employee,murder,1
"2,015",male,25,married,University,Muslim,employee,murder,1
"2,015",male,24,single,Undefined,Muslim,employee,murder,1
"2,015",female,31,single,Undefined,Muslim,employee,murder,1
"2,015",male,69,,redaing & writing,Muslim,employee,murder,1
"2,015",male,48,married,ليسانس حقوق,Muslim,employee,murder,1
"2,015",female,51,divorced,redaing & writing,Muslim,employee,murder,1
"2,015",female,25,married,High school,Muslim,employee,murder,1
"2,015",female,31,divorced,الصف الثانى الاعدادى,Muslim,employee,murder,1
"2,015",male,50,married,الصف الثانى الثانوى,Muslim,employee,murder,1
"2,015",male,21,single,Undefined,Muslim,employee,murder,1
"2,015",male,28,single,Undefined,Muslim,employee,murder,1
"2,015",male,46,married,Secondary literary,Muslim,employee,murder,1
"2,015",male,23,married,High school,Muslim,employee,murder,1
"2,015",male,42,married,redaing & writing,Muslim,employee,murder,1
"2,015",male,21,married,High school,Muslim,employee,murder,1
"2,015",male,22,single,Undefined,Muslim,employee,murder,1
"2,015",female,24,married,High school,Muslim,employee,murder,1
"2,015",male,48,married,redaing & writing,Muslim,employee,murder,1
"2,015",male,20,single,Undefined,Muslim,employee,murder,1
"2,015",male,35,married,الصف الثانى الاعدادى,Muslim,employee,murder,1
"2,015",male,23,single,Undefined,Muslim,employee,murder,1
"2,015",male,57,married,ابتدائيه عامه,Muslim,employee,murder,1
"2,015",female,21,married,High school,Muslim,employee,murder,1
"2,015",male,28,married,الصف الاول الاعدادى,Muslim,employee,murder,1
"2,015",male,75,,uneducated,Muslim,employee,murder,1
"2,015",male,50,married,redaing & writing,Muslim,employee,murder,1
"2,015",male,56,married,ابتدائيه عامه,Muslim,employee,murder,1
"2,015",male,44,married,بكالوريس تجاره وعلوم اداريه,Muslim,employee,murder,1
"2,015",male,19,single,Undefined,Muslim,employee,murder,1
"2,015",male,30,married,redaing & writing,Muslim,employee,murder,1
"2,015",female,27,single,Undefined,Muslim,employee,murder,1
"2,015",male,19,married,High school,Muslim,employee,murder,1
"2,015",male,18,married,High school,Muslim,employee,murder,1
"2,015",male,16,single,Undefined,Muslim,employee,murder,1
"2,015",male,64,married,Middle school,Muslim,employee,murder,1
"2,015",male,26,married,الصف الثانى الثانوى,Muslim,employee,murder,1
"2,015",male,36,married,الصف السادس الابتدائى,Muslim,employee,murder,1
"2,015",female,37,divorced,Secondary literary,Muslim,employee,murder,1
"2,015",female,50,married,Undefined,Muslim,employee,murder,1
"2,015",male,15,single,Undefined,Muslim,employee,murder,1
"2,015",male,41,married,diploma فى علوم الطيران,Muslim,employee,murder,1
"2,015",male,33,married,الصف الثانى الاعدادى,Muslim,employee,murder,1
"2,015",female,57,married,uneducated,Muslim,employee,murder,1
"2,015",female,66,ارمل,uneducated,Muslim,employee,murder,1
"2,015",male,20,married,High school,Muslim,employee,murder,1
"2,015",female,52,divorced,Secondary literary,Muslim,employee,murder,1
"2,015",female,15,single,الصف الاول الاعدادى,Muslim,employee,murder,1
"2,015",female,18,married,الصف الاول الثانوى,Muslim,employee,murder,1
"2,015",male,46,married,University,Muslim,employee,murder,1
"2,015",male,47,married,الصف الثالث الثانوى,,employee,murder,1
"2,015",male,47,married,الصف الثالث الثانوى,,employee,murder,1
"2,015",female,28,single,redaing & writing,Muslim,employee,murder,1
"2,015",male,47,married,دكتوراه فى الطب البشرى,Muslim,employee,murder,1
"2,015",female,28,married,بكالوريوس طب وجراحة,Muslim,employee,murder,1
"2,015",male,35,married,High school,Muslim,employee,murder,1
"2,015",male,40,single,الصف الثالث الثانوى,Muslim,employee,murder,1
"2,015",male,34,single,الصف الثالث الثانوى,Muslim,employee,murder,1
"2,015",female,75,married,0,Muslim,employee,murder,1
"2,015",male,38,single,الصف الثالث الثانوى,Hindu,employee,murder,1
"2,015",male,33,single,redaing & writing,Muslim,employee,murder,1
"2,015",male,37,Undefined,الصف الثالث الثانوى,Muslim,employee,murder,1
"2,015",male,47,married,الصف السادس الابتدائى,Muslim,employee,murder,1
"2,015",male,47,single,شهادات Universityه,Muslim,employee,murder,1
"2,015",male,38,married,الصف الثالث الثانوى,Muslim,employee,murder,1
"2,015",male,43,single,High school,Muslim,employee,murder,1
"2,015",male,37,single,الصف الثالث الثانوى,,employee,murder,1
"2,015",male,14,single,redaing & writing,Muslim,employee,murder,1
"2,015",male,25,single,الصف الثالث الثانوى,Muslim,employee,murder,1
"2,015",male,17,single,redaing & writing,Muslim,employee,murder,1
"2,015",male,40,single,0,Muslim,employee,murder,1
"2,015",male,14,single,,Muslim,employee,murder,1
"2,015",female,46,married,الصف الثالث الثانوى,Muslim,employee,murder,1
"2,015",male,42,single,الصف الثالث الثانوى,Muslim,employee,murder,1
"2,015",male,33,single,الصف السادس الابتدائى,Muslim,employee,murder,1
"2,015",male,59,married,الصف الثالث الثانوى,Muslim,employee,murder,1
"2,015",male,45,single,الصف الثالث الثانوى,Muslim,employee,murder,1
"2,015",female,43,single,redaing & writing,Muslim,employee,murder,1
"2,015",male,50,married,redaing & writing,Hindu,employee,murder,1
"2,015",male,34,single,redaing & writing,Muslim,employee,murder,1
"2,015",male,48,married,الصف السادس الابتدائى,Muslim,employee,murder,1
"2,015",male,56,married,الصف الثالث الثانوى,Hindu,employee,murder,1
"2,015",male,27,married,الصف السادس الابتدائى,Muslim,employee,murder,1
"2,015",male,42,single,الصف الثالث الثانوى,Muslim,employee,murder,1
"2,015",male,54,married,الصف الثالث الثانوى,Muslim,employee,murder,1
"2,015",female,26,married,Undefined,Muslim,employee,murder,1
"2,015",male,58,married,redaing & writing,Muslim,employee,murder,1
"2,015",male,36,married,redaing & writing,Muslim,employee,murder,1
"2,015",male,17,single,الصف الثالث الثانوى,Muslim,employee,murder,1
"2,015",male,14,single,الصف الثانى الاعدادى,Muslim,employee,murder,1
"2,015",male,42,single,الصف الثالث الثانوى,Muslim,employee,murder,1
"2,015",male,38,single,0,Muslim,employee,murder,1
"2,015",male,57,married,الصف الثالث الثانوى,Muslim,employee,murder,1
"2,015",male,44,Undefined,الصف الخامس الابتدائى,Muslim,employee,murder,1
"2,015",male,54,married,الصف الثالث الثانوى,Muslim,employee,murder,1
"2,015",male,42,married,redaing & writing,Muslim,employee,murder,1
"2,015",male,59,married,الصف الثالث الثانوى,Muslim,employee,murder,1
"2,015",male,40,single,الصف الثالث الثانوى,Muslim,employee,murder,1
"2,015",male,55,married,الصف الثالث الثانوى,Muslim,employee,murder,1
"2,015",male,50,married,0,Muslim,employee,murder,1
"2,015",male,48,married,0,Muslim,employee,murder,1
"2,015",male,60,single,redaing & writing,Muslim,employee,murder,1
"2,015",male,42,single,redaing & writing,Muslim,employee,murder,1
"2,015",male,55,married,University,Muslim,employee,murder,1
"2,015",male,64,married,redaing & writing,Muslim,employee,murder,1
"2,015",male,40,married,الصف الخامس الابتدائى,Muslim,employee,murder,1
"2,015",male,54,married,diploma,Muslim,employee,murder,1
"2,015",female,19,single,High school,Muslim,employee,murder,1
"2,015",male,18,,redaing & writing,Muslim,employee,murder,1
"2,015",female,37,divorced,Middle school,Muslim,employee,murder,1
"2,015",male,56,married,0,Muslim,employee,murder,1
"2,015",male,49,married,الصف الاول الثانوى,Muslim,employee,murder,1
"2,015",male,43,married,0,Muslim,employee,murder,1
"2,015",male,14,single,High school,Muslim,employee,murder,1
"2,015",male,43,married,Undefined,Muslim,employee,murder,1
"2,015",male,39,married,redaing & writing,Muslim,employee,murder,1
"2,015",male,38,single,الصف الاول الابتدائى,Muslim,employee,murder,1
"2,015",male,45,married,الصف الثالث الثانوى,Muslim,employee,murder,1
"2,015",male,38,married,الصف الاول الابتدائى,Muslim,employee,murder,1
"2,015",female,61,ارمل,High school,Muslim,employee,murder,1
"2,015",female,57,married,0,Muslim,employee,murder,1
"2,015",male,53,married,الصف الاول الثانوى,Muslim,employee,murder,1
"2,015",male,44,married,الصف الثالث الثانوى,Muslim,employee,murder,1
"2,015",male,46,married,redaing & writing,Muslim,employee,murder,1
"2,015",male,38,married,0,Muslim,employee,murder,1
"2,015",male,16,single,الصف السادس الابتدائى,Muslim,employee,murder,1
"2,015",male,46,married,,Muslim,employee,murder,1
"2,015",male,79,married,0,Muslim,employee,murder,1
"2,015",male,22,single,الصف الثالث الثانوى,Muslim,employee,murder,1
"2,015",male,19,single,الصف الاول الثانوى,Muslim,employee,murder,1
"2,015",female,14,single,الصف الثالث الثانوى,Muslim,employee,murder,1
"2,015",male,80,married,redaing & writing,Muslim,employee,murder,1
"2,015",male,13,single,0,Muslim,employee,murder,1
"2,015",male,13,single,,Muslim,employee,murder,1
"2,015",female,12,single,الصف الاول الاعدادى,Muslim,employee,murder,1
"2,015",male,45,single,redaing & writing,Muslim,employee,murder,1
"2,015",male,40,single,High school,Muslim,employee,murder,1
"2,015",female,47,married,High school,Christian,employee,murder,1
"2,015",female,16,married,High school,Muslim,employee,Rape,1
"2,015",female,13,single,diploma,Muslim,employee,Rape,1
"2,015",male,11,single,,Muslim,employee,theft,1
"2,015",female,35,single,,Muslim,employee,theft,1
"2,015",female,12,single,الصف الاول الاعدادى,Muslim,employee,theft,1
"2,015",male,37,married,High school,Muslim,employee,theft,1
"2,015",male,27,married,High school,Muslim,employee,theft,1
"2,015",male,34,single,High school,Muslim,employee,theft,1
"2,015",male,34,single,science high school,Muslim,employee,theft,1
"2,015",male,58,married,شهادات Universityه,Muslim,employee,theft,1
"2,015",male,13,,الصف الثانى الثانوى,,employee,theft,1
"2,015",male,37,single,0,Muslim,employee,theft,1
"2,015",male,50,married,uneducated,Muslim,employee,theft,1
"2,015",female,42,ارمل,uneducated,Muslim,employee,theft,1
"2,015",male,62,married,شهادات Universityه,Muslim,employee,theft,1
"2,015",male,50,,High school,Muslim,employee,theft,1
"2,015",female,42,married,uneducated,Muslim,employee,theft,1
"2,015",male,23,single,شهاده Universityه Undefinedه,Muslim,employee,theft,1
"2,015",male,28,single,شهاده الاعداديه العامه,Muslim,employee,theft,1
"2,015",male,42,married,High school,Muslim,employee,theft,1
"2,015",male,16,single,الصف الثالث الثانوى,Muslim,employee,theft,1
"2,015",female,61,married,High school,Muslim,employee,theft,1
"2,015",male,10,single,,Muslim,employee,theft,1
"2,015",male,28,single,شهادات Universityه,Hindu,employee,theft,1
"2,015",male,52,married,High school,Muslim,employee,theft,1
"2,015",male,10,single,,Muslim,employee,theft,1
"2,015",female,37,married,شهادات Universityه,Muslim,employee,theft,1
"2,015",male,42,married,High school,Muslim,employee,theft,1
"2,015",male,38,married,uneducated,Hindu,employee,theft,1
"2,015",male,15,single,الصف الاول الثانوى,Muslim,employee,theft,1
"2,015",male,17,single,الصف الثالث الابتدائى,Muslim,employee,theft,1
"2,015",male,42,married,redaing & writing,بوذي,employee,theft,1
"2,015",male,33,single,0,Muslim,employee,theft,1
"2,015",female,30,married,High school,Muslim,employee,theft,1
"2,015",female,32,married,ثانويه Undefinedه,Muslim,employee,theft,1
"2,015",male,21,single,ابتدائيه عامه,Muslim,employee,theft,1
"2,015",male,50,married,الصف الثالث الثانوى,Muslim,employee,theft,1
"2,015",male,16,single,الصف الاول الابتدائى,Muslim,employee,theft,1
"2,015",male,36,single,High school,Muslim,employee,theft,1
"2,015",male,34,married,0,Muslim,employee,theft,1
"2,015",female,9,single,,Muslim,employee,theft,1
"2,015",male,39,married,شهاده الاعداديه العامه,Muslim,employee,theft,1
"2,015",female,44,married,الدراسات العليا,Muslim,employee,theft,1
"2,015",male,25,,redaing & writing,,employee,theft,1
"2,015",female,34,married,0,Muslim,employee,theft,1
"2,015",male,45,married,uneducated,Muslim,employee,theft,1
"2,015",female,27,single,redaing & writing,Muslim,employee,theft,1
"2,015",male,34,married,Middle school,Muslim,employee,theft,1
"2,015",male,33,married,redaing & writing,Muslim,employee,theft,1
"2,015",male,46,married,الصف الثالث الثانوى,Muslim,employee,theft,1
"2,015",male,36,married,High school,Muslim,employee,theft,1
"2,015",male,59,married,شهاده Universityه Undefinedه,Muslim,employee,theft,1
"2,015",male,31,single,0,Muslim,employee,theft,1
"2,015",male,26,single,High school,Muslim,employee,theft,1
"2,015",male,27,single,Middle school,Muslim,employee,theft,1
"2,015",male,35,married,0,Muslim,employee,theft,1
"2,015",male,58,single,redaing & writing,Hindu,employee,theft,1
"2,015",male,15,single,redaing & writing,Muslim,employee,theft,1
"2,015",male,23,,,Muslim,employee,theft,1
"2,015",male,21,,,Muslim,employee,theft,1
"2,015",male,27,single,Middle school,Muslim,employee,theft,1
"2,015",male,31,married,High school,Muslim,employee,theft,1
"2,015",male,31,single,ابتدائيه عامه,Muslim,employee,theft,1
"2,015",male,34,married,اقل من الاعداديه العامه,Muslim,employee,theft,1
"2,015",male,41,married,High school,Muslim,employee,theft,1
"2,015",male,38,married,Middle school,Muslim,employee,theft,1
"2,015",male,21,single,redaing & writing,Muslim,employee,theft,1
"2,015",male,35,single,الشهاده الابتدائيه العامه,Hindu,employee,theft,1
"2,015",male,20,single,High school,Muslim,employee,theft,1
"2,015",male,60,married,High school,Christian,employee,theft,1
"2,015",female,33,single,High school,Christian,employee,theft,1
"2,015",male,15,,,,employee,theft,1
"2,015",male,49,married,High school,Muslim,employee,theft,1
"2,015",male,53,married,الصف الاول الثانوى,Muslim,employee,theft,1
"2,015",male,38,married,شهاده الاعداديه العامه,Muslim,employee,theft,1
"2,015",female,26,single,redaing & writing,Muslim,employee,theft,1
"2,015",male,29,married,الصف السادس الابتدائى,Muslim,employee,theft,1
"2,015",female,16,single,الصف الثالث الثانوى,Muslim,employee,theft,1
"2,015",male,40,married,الصف الثالث الثانوى,Muslim,employee,theft,1
"2,015",male,31,married,redaing & writing,Muslim,employee,theft,1
"2,015",male,31,single,Middle school,Muslim,employee,theft,1
"2,015",male,28,married,شهاده الاعداديه العامه,Muslim,employee,theft,1
"2,015",male,32,married,redaing & writing,Muslim,employee,theft,1
"2,015",male,45,married,High school,Muslim,employee,theft,1
"2,015",female,16,single,الصف الثالث الثانوى,Muslim,employee,theft,1
"2,015",male,29,single,redaing & writing,Muslim,employee,theft,1
"2,015",male,57,married,redaing & writing,Muslim,employee,theft,1
"2,015",female,14,married,High school,Muslim,employee,theft,1
"2,015",male,34,single,redaing & writing,Christian,employee,theft,1
"2,015",male,26,single,شهاده الاعداديه العامه,Hindu,employee,theft,1
"2,015",male,28,single,redaing & writing,Muslim,employee,theft,1
"2,015",male,25,single,Undefined,Muslim,employee,theft,1
"2,015",male,32,married,High school,Muslim,employee,theft,1
"2,015",male,33,married,redaing & writing,Muslim,employee,theft,1
"2,015",male,15,married,diploma عالي,Muslim,employee,theft,1
"2,015",male,34,single,Middle school,Hindu,employee,theft,1
"2,015",male,27,single,High school,Muslim,employee,theft,1
"2,015",female,28,single,الصف الاول الاعدادى,Christian,employee,theft,1
"2,015",male,31,single,redaing & writing,Muslim,employee,theft,1
"2,015",female,30,single,redaing & writing,Christian,employee,theft,1
"2,015",male,33,single,Middle school,Muslim,employee,theft,1
"2,015",female,25,single,الدراسات العليا,Hindu,employee,theft,1
"2,015",male,28,single,redaing & writing,Muslim,employee,theft,1
"2,015",male,65,married,High school,Christian,employee,theft,1
"2,015",male,30,single,High school,Muslim,employee,theft,1
"2,015",male,6,,,,employee,theft,1
"2,015",male,28,single,science high school,Muslim,employee,theft,1
"2,015",male,26,single,redaing & writing,Muslim,employee,theft,1
"2,015",male,28,single,شهاده الاعداديه العامه,Muslim,employee,theft,1
"2,015",male,40,single,redaing & writing,Muslim,employee,theft,1
"2,015",male,39,single,Middle school,Muslim,employee,theft,1
"2,015",male,28,married,redaing & writing,Muslim,employee,theft,1
"2,015",male,28,married,redaing & writing,Muslim,employee,theft,1
"2,015",male,24,single,redaing & writing,Muslim,employee,theft,1
"2,015",male,33,married,High school,Muslim,employee,theft,1
"2,015",male,25,single,redaing & writing,Muslim,employee,theft,1
"2,015",male,29,Undefined,0,Muslim,employee,theft,1
"2,015",female,26,single,redaing & writing,Muslim,employee,Rape,1
"2,015",male,25,single,redaing & writing,Muslim,employee,rape,1
"2,015",male,58,single,University,Christian,employee,rape,1
"2,015",male,31,,High school,Muslim,employee,rape,1
"2,015",male,42,married,ابتدائيه عامه,Muslim,employee,rape,1
"2,015",male,11,single,دون سن التعليم,Muslim,employee,rape,1
"2,015",male,33,single,ابتدائيه عامه,Muslim,employee,rape,1
"2,015",male,29,single,science high school,Muslim,employee,rape,1
"2,015",male,37,married,Middle school,Muslim,employee,rape,1
"2,015",male,24,single,Middle school,Muslim,employee,rape,1
"2,015",male,33,single,ابتدائيه عامه,Muslim,employee,rape,1
"2,015",male,52,married,High school,Hindu,employee,rape,1
"2,015",male,45,single,0,Muslim,employee,rape,1
"2,015",female,26,single,ابتدائيه Undefinedه,Hindu,employee,rape,1
"2,015",female,42,single,redaing & writing,Muslim,employee,rape,1
"2,015",female,28,single,redaing & writing,Christian,employee,rape,1
"2,015",male,36,single,redaing & writing,Muslim,employee,rape,1
"2,015",female,31,married,redaing & writing,Muslim,employee,rape,1
"2,015",male,25,single,Middle school,Muslim,employee,rape,1
"2,015",male,27,single,science high school,Muslim,employee,rape,1
"2,015",female,26,single,science high school,Muslim,employee,rape,1
"2,015",female,3,single,دون سن التعليم,Muslim,employee,rape,1
"2,015",male,27,married,Middle school,Muslim,employee,rape,1
"2,015",female,41,married,High school,Christian,employee,rape,1
"2,015",male,28,single,ابتدائيه عامه,Muslim,employee,rape,1
"2,015",female,31,single,شهادات Universityه,Christian,employee,rape,1
"2,015",male,27,single,ثانويه Undefinedه,Muslim,employee,rape,1
"2,015",male,28,single,ثانويه Undefinedه,Muslim,employee,rape,1
"2,015",female,29,single,redaing & writing,Muslim,employee,rape,1
"2,015",male,21,single,الصف الثالث الثانوى,Muslim,employee,rape,1
"2,015",male,38,married,ثانويه Undefinedه,Hindu,employee,rape,1
"2,015",male,31,married,Middle school,Muslim,employee,rape,1
"2,015",male,3,single,uneducated,Muslim,employee,rape,1
"2,015",male,23,married,الصف الثالث الثانوى,Muslim,employee,rape,1
"2,015",female,46,married,uneducated,Christian,employee,rape,1
"2,015",male,26,married,ثانويه Undefinedه,Muslim,employee,rape,1
"2,015",male,48,married,redaing & writing,Muslim,employee,rape,1
"2,015",male,35,single,University,Muslim,employee,rape,1
"2,015",male,19,single,Third Grade of middle school,Muslim,employee,rape,1
"2,015",female,32,married,University,Muslim,employee,rape,1
"2,015",male,23,single,redaing & writing,Muslim,employee,rape,1
"2,015",female,2,single,دون سن التعليم,Muslim,employee,rape,1
"2,015",male,27,single,redaing & writing,Muslim,employee,rape,1
"2,015",male,38,single,uneducated,Christian,employee,rape,1
"2,015",male,25,single,science high school,Muslim,employee,rape,1
"2,015",male,32,single,شهادات Universityه,Muslim,employee,rape,1
"2,015",male,44,single,uneducated,Muslim,employee,rape,1
"2,015",male,22,single,redaing & writing,Muslim,employee,rape,1
"2,015",male,30,single,science high school,Muslim,employee,rape,1
"2,015",male,25,married,Middle school,Muslim,employee,rape,1
"2,015",male,27,married,ابتدائيه Undefinedه,Muslim,employee,rape,1
"2,015",male,29,single,اعداديه Undefinedه,Hindu,employee,rape,1
"2,015",male,26,single,Middle school,Christian,employee,rape,1
"2,015",female,23,single,redaing & writing,Christian,employee,rape,1
"2,015",male,20,married,0,Muslim,employee,rape,1
"2,015",female,35,married,redaing & writing,Muslim,employee,rape,1
"2,015",female,22,single,redaing & writing,Hindu,employee,rape,1
"2,015",female,25,single,redaing & writing,Muslim,employee,rape,1
"2,015",male,28,single,redaing & writing,Muslim,employee,rape,1
"2,015",male,25,single,redaing & writing,Muslim,employee,rape,1
"2,015",female,28,single,redaing & writing,Muslim,employee,rape,1
"2,015",male,22,single,science high school,Muslim,employee,rape,1
"2,015",male,23,single,redaing & writing,Muslim,employee,rape,1
"2,015",male,39,,High school,Hindu,employee,rape,1
"2,015",female,26,married,redaing & writing,Muslim,employee,rape,1
"2,015",male,36,married,High school,Christian,employee,rape,1
"2,015",male,23,single,Middle school,Muslim,employee,rape,1
"2,015",male,30,married,science high school,Muslim,employee,rape,1
"2,015",female,36,married,redaing & writing,Christian,employee,rape,1
"2,015",male,36,single,redaing & writing,Muslim,employee,rape,1
"2,015",male,21,single,redaing & writing,Muslim,employee,rape,1
"2,015",male,33,married,redaing & writing,Muslim,employee,rape,1
"2,015",male,25,single,redaing & writing,Muslim,employee,rape,1
"2,015",male,23,married,0,Muslim,employee,rape,1
"2,015",female,26,married,Middle school,Muslim,employee,rape,1
"2,015",female,35,married,redaing & writing,Muslim,employee,rape,1
"2,015",male,20,single,redaing & writing,Muslim,employee,rape,1
"2,015",male,24,single,ثانويه Undefinedه,Muslim,employee,rape,1
"2,015",female,39,married,الدراسات العليا,Muslim,employee,rape,1
"2,015",female,31,single,,Muslim,employee,rape,1
"2,015",male,39,married,ابتدائيه عامه,Muslim,employee,rape,1
"2,015",male,42,,شهادات Universityه,Muslim,employee,rape,1
"2,015",male,21,single,science high school,Muslim,employee,rape,1
"2,015",male,26,married,redaing & writing,Muslim,employee,rape,1
"2,015",female,26,married,0,Muslim,employee,rape,1
"2,015",male,24,single,diploma فى التعليم,Muslim,employee,rape,1
"2,015",male,26,single,High school,Muslim,employee,rape,1
"2,015",male,29,single,High school,Muslim,employee,rape,1
"2,015",male,30,married,شهادات Universityه,Muslim,employee,rape,1
"2,015",male,27,married,redaing & writing,Muslim,employee,rape,1
"2,015",male,27,single,redaing & writing,Muslim,employee,rape,1
"2,015",male,23,married,شهاده الاعداديه العامه,Muslim,employee,rape,1
"2,015",male,23,single,redaing & writing,Muslim,employee,rape,1
"2,015",male,28,married,science high school,Muslim,employee,rape,1
